,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.56,0.79,1.17,0.82,0.74,0.89,1.0,0.87,1.12,1.31,2.24,1.95,5.29
Expenses,0.22,0.59,0.79,0.36,0.39,0.52,0.72,0.52,0.49,0.65,1.46,1.12,1.38
Operating Profit,0.34,0.2,0.38,0.46,0.35,0.37,0.28,0.35,0.63,0.66,0.78,0.83,3.91
OPM %,60.71,25.32,32.48,56.1,47.3,41.57,28.0,40.23,56.25,50.38,34.82,42.56,73.91
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.73
Interest,0.21,0.06,0.06,0.14,0.22,0.19,0.13,0.3,0.36,0.51,0.55,0.32,0.47
Depreciation,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.00
Profit before tax,0.13,0.14,0.32,0.32,0.12,0.18,0.15,0.05,0.26,0.14,0.22,0.29,2.71
Tax %,23.08,21.43,18.75,21.88,0.0,50.0,6.67,-20.0,7.69,0.0,0.0,0.0,
Net Profit,0.09,0.11,0.26,0.24,0.12,0.09,0.13,0.05,0.24,0.15,0.22,0.29,1.89
EPS in Rs,0.3,0.36,0.85,0.79,0.39,0.3,0.43,0.16,0.79,0.49,0.72,0.95,6.22
