,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,4836.0,6137.0,6767.0,7061.0,6844.0,6686.0,6621.0,7676.0,8446.0,8111.0,8013.0,9355.0,10375
Interest,2997.0,3820.0,4082.0,4409.0,4132.0,4173.0,3750.0,4291.0,4739.0,4340.0,4101.0,4609.0,5249
Expenses,929.0,1226.0,1250.0,2336.0,2466.0,4431.0,3154.0,3439.0,5234.0,3802.0,3774.0,3567.0,3821
Financing Profit,910.0,1091.0,1435.0,316.0,245.0,-1919.0,-283.0,-55.0,-1527.0,-30.0,137.0,1178.0,1304
Financing Margin %,19.0,18.0,21.0,4.0,4.0,-29.0,-4.0,-1.0,-18.0,-0.0,2.0,13.0,13
Other Income,335.0,485.0,393.0,599.0,509.0,497.0,501.0,817.0,509.0,701.0,753.0,765.0,835
Depreciation,44.0,50.0,78.0,95.0,64.0,85.0,97.0,104.0,126.0,134.0,144.0,158.0,0
Profit before tax,1201.0,1526.0,1750.0,820.0,689.0,-1507.0,121.0,659.0,-1144.0,537.0,747.0,1786.0,2140
Tax %,33.0,31.0,33.0,38.0,40.0,-8.0,-68.0,30.0,-3.0,19.0,32.0,33.0,
Net Profit,803.0,1055.0,1181.0,508.0,414.0,-1633.0,203.0,464.0,-1183.0,428.0,495.0,1181.0,1495
EPS in Rs,16.57,21.76,24.36,10.49,8.54,-31.32,3.64,8.33,-16.59,6.01,5.3,11.44,14.70
