,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,172.0,146.0,155.0,155.0,164.0,183.0,214.0,242.0,242.0,216.0,337.0,446.0,495
Expenses,108.0,102.0,113.0,136.0,134.0,147.0,177.0,200.0,208.0,189.0,277.0,355.0,393
Operating Profit,65.0,44.0,42.0,18.0,31.0,36.0,37.0,41.0,35.0,27.0,60.0,90.0,102
OPM %,38.0,30.0,27.0,12.0,19.0,20.0,17.0,17.0,14.0,12.0,18.0,20.0,21
Other Income,5.0,8.0,10.0,12.0,9.0,11.0,12.0,12.0,7.0,8.0,9.0,11.0,14
Interest,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,27.0,29.0,26.0,17.0,17.0,18.0,16.0,11.0,8.0,9.0,10.0,11.0,12
Profit before tax,42.0,22.0,26.0,13.0,23.0,28.0,33.0,42.0,33.0,26.0,59.0,90.0,104
Tax %,32.0,30.0,29.0,29.0,23.0,21.0,14.0,21.0,23.0,23.0,28.0,26.0,
Net Profit,28.0,15.0,18.0,9.0,18.0,23.0,29.0,33.0,25.0,20.0,42.0,67.0,76
EPS in Rs,3.44,1.89,2.25,1.14,2.17,2.75,3.5,4.08,3.28,2.63,5.54,8.74,9.93
