,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2669.0,3013.0,3120.0,3254.0,1591.0,1702.0,1720.0,1772.0,1532.0,1526.0,2051.0,2312.0,2300
Expenses,2456.0,2779.0,2908.0,3031.0,1386.0,1492.0,1502.0,1539.0,1342.0,1385.0,1882.0,2109.0,2058
Operating Profit,213.0,234.0,212.0,223.0,205.0,211.0,219.0,233.0,189.0,141.0,169.0,202.0,242
OPM %,8.0,8.0,7.0,7.0,13.0,12.0,13.0,13.0,12.0,9.0,8.0,9.0,11
Other Income,47.0,55.0,70.0,64.0,63.0,56.0,51.0,51.0,51.0,49.0,37.0,37.0,43
Interest,23.0,23.0,24.0,23.0,5.0,5.0,4.0,7.0,15.0,12.0,14.0,18.0,20
Depreciation,35.0,38.0,35.0,46.0,24.0,26.0,27.0,30.0,52.0,55.0,57.0,57.0,58
Profit before tax,202.0,229.0,222.0,218.0,240.0,236.0,238.0,247.0,173.0,123.0,136.0,164.0,207
Tax %,27.0,27.0,30.0,30.0,32.0,34.0,31.0,35.0,32.0,33.0,35.0,35.0,
Net Profit,148.0,167.0,156.0,152.0,164.0,155.0,165.0,197.0,155.0,115.0,134.0,168.0,196
EPS in Rs,8.67,9.79,9.09,8.89,9.58,9.05,9.66,11.65,9.43,7.04,8.05,10.05,11.80
