,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,207.0,251.0,283.0,322.0,341.0,333.0,309.0,328.0,321.0,301.0,343.0,403.0,420
Expenses,145.0,192.0,197.0,252.0,240.0,231.0,194.0,215.0,225.0,220.0,222.0,260.0,277
Operating Profit,63.0,60.0,86.0,70.0,101.0,102.0,115.0,113.0,96.0,81.0,121.0,143.0,143
OPM %,30.0,24.0,30.0,22.0,30.0,31.0,37.0,34.0,30.0,27.0,35.0,35.0,34
Other Income,21.0,17.0,19.0,42.0,27.0,39.0,49.0,45.0,48.0,43.0,41.0,50.0,65
Interest,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1
Depreciation,5.0,5.0,6.0,10.0,10.0,9.0,8.0,6.0,10.0,10.0,8.0,10.0,11
Profit before tax,79.0,72.0,98.0,100.0,118.0,132.0,157.0,152.0,131.0,112.0,152.0,181.0,196
Tax %,32.0,18.0,30.0,35.0,35.0,33.0,35.0,30.0,26.0,26.0,25.0,25.0,
Net Profit,54.0,59.0,69.0,66.0,76.0,89.0,101.0,106.0,97.0,83.0,114.0,137.0,151
EPS in Rs,54.01,59.16,68.93,65.45,76.24,89.29,101.68,109.21,99.66,84.61,116.35,140.13,154.74
