,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,116.0,143.0,185.0,238.0,309.0,365.0,477.0,605.0,710.0,627.0,690.0,989.0,1145
Expenses,41.0,44.0,55.0,62.0,82.0,92.0,118.0,138.0,175.0,143.0,132.0,218.0,260
Operating Profit,75.0,99.0,130.0,176.0,227.0,273.0,358.0,466.0,535.0,485.0,558.0,771.0,885
OPM %,65.0,69.0,70.0,74.0,73.0,75.0,75.0,77.0,75.0,77.0,81.0,78.0,77
Other Income,-0.0,0.0,0.0,0.0,-0.0,-0.0,-2.0,-2.0,-3.0,0.0,1.0,1.0,5
Interest,46.0,57.0,80.0,113.0,142.0,165.0,187.0,225.0,299.0,286.0,340.0,498.0,586
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3
Profit before tax,29.0,41.0,50.0,62.0,84.0,106.0,168.0,238.0,230.0,196.0,217.0,272.0,301
Tax %,30.0,32.0,33.0,34.0,35.0,35.0,37.0,35.0,27.0,26.0,26.0,24.0,
Net Profit,20.0,27.0,33.0,41.0,55.0,69.0,105.0,155.0,168.0,146.0,161.0,206.0,228
EPS in Rs,20.13,27.31,20.38,24.99,33.87,15.95,19.24,28.09,30.62,26.41,29.13,37.18,41.28
