,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,132.0,72.0,129.0,301.0,62.0,119.0,518.0,194.0,203.0,537.0,355.0,220.0,223
Expenses,138.0,75.0,132.0,299.0,59.0,117.0,518.0,196.0,200.0,532.0,343.0,211.0,214
Operating Profit,-6.0,-4.0,-4.0,1.0,3.0,3.0,0.0,-2.0,2.0,5.0,13.0,9.0,9
OPM %,-4.0,-5.0,-3.0,0.0,4.0,2.0,0.0,-1.0,1.0,1.0,4.0,4.0,4
Other Income,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-12.0,0.0,0.0,0.0,1
Interest,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1
Depreciation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,-7.0,-4.0,-4.0,0.0,1.0,1.0,-6.0,-3.0,-12.0,4.0,11.0,8.0,8
Tax %,32.0,32.0,31.0,-168.0,-1.0,64.0,8.0,-41.0,32.0,72.0,17.0,24.0,
Net Profit,-5.0,-3.0,-3.0,1.0,1.0,0.0,-5.0,-4.0,-8.0,1.0,9.0,6.0,6
EPS in Rs,-0.89,-0.52,-0.57,0.14,0.14,0.06,-0.98,-0.77,-1.52,0.21,1.78,1.14,1.20
