,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.21,6.39,2.67,6.87,1.04,1.61,1.52,0.88,1.7,1.02,0.93,0.87,0.91
Expenses,0.54,3.45,2.67,2.8,0.7,1.08,1.2,0.54,1.19,0.24,0.34,0.4,0.41
Operating Profit,-0.33,2.94,0.00,4.07,0.34,0.53,0.32,0.34,0.51,0.78,0.59,0.47,0.50
OPM %,-157.14,46.01,0.00,59.24,32.69,32.92,21.05,38.64,30.0,76.47,63.44,54.02,54.95
Other Income,-0.31,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Interest,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,-0.64,2.94,0.00,4.07,0.34,0.53,0.32,0.34,0.51,0.78,0.59,0.47,0.55
Tax %,0.0,17.35,,15.97,0.0,22.64,25.0,26.47,27.45,21.79,27.12,27.66,
Net Profit,-0.64,2.43,0.24,3.42,0.34,0.41,0.24,0.25,0.37,0.61,0.43,0.34,0.55
EPS in Rs,-0.63,2.41,0.24,3.39,0.34,0.41,0.24,0.25,0.37,0.6,0.43,0.34,0.55
