,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,89.0,100.0,105.0,124.0,132.0,134.0,125.0,150.0,133.0,163.0,197.0,170.0,156
Expenses,112.0,111.0,112.0,129.0,145.0,137.0,137.0,144.0,136.0,165.0,171.0,162.0,154
Operating Profit,-24.0,-10.0,-7.0,-4.0,-13.0,-3.0,-12.0,6.0,-3.0,-2.0,25.0,8.0,2
OPM %,-26.0,-10.0,-7.0,-3.0,-10.0,-2.0,-9.0,4.0,-2.0,-1.0,13.0,5.0,1
Other Income,26.0,16.0,2.0,13.0,95.0,-2.0,25.0,8.0,24.0,40.0,33.0,12.0,13
Interest,10.0,9.0,11.0,10.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3
Depreciation,3.0,14.0,3.0,5.0,17.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4
Profit before tax,-10.0,-16.0,-20.0,-6.0,62.0,-14.0,8.0,8.0,15.0,33.0,54.0,15.0,8
Tax %,-11.0,-11.0,-3.0,-13.0,22.0,-34.0,84.0,48.0,6.0,10.0,13.0,25.0,
Net Profit,-11.0,-18.0,-20.0,-7.0,48.0,-18.0,1.0,4.0,14.0,29.0,47.0,11.0,5
EPS in Rs,-1.4,-2.39,-2.64,-0.87,6.28,-2.38,0.17,0.55,1.83,3.83,6.16,1.45,0.61
