,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,304.0,295.0,338.0,380.0,378.0,440.0,403.0,437.0,390.0,321.0,436.0,472.0,566
Expenses,272.0,263.0,304.0,342.0,342.0,404.0,373.0,407.0,361.0,292.0,396.0,418.0,505
Operating Profit,32.0,32.0,34.0,38.0,36.0,36.0,30.0,31.0,29.0,29.0,40.0,53.0,61
OPM %,11.0,11.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,9.0,9.0,11.0,11
Other Income,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,-1.0,-1
Interest,19.0,18.0,17.0,14.0,14.0,15.0,14.0,18.0,18.0,17.0,14.0,19.0,26
Depreciation,14.0,15.0,15.0,20.0,14.0,16.0,17.0,16.0,13.0,12.0,12.0,11.0,15
Profit before tax,1.0,0.0,4.0,6.0,11.0,9.0,2.0,1.0,-1.0,1.0,16.0,23.0,19
Tax %,80.0,-30.0,13.0,-28.0,35.0,35.0,41.0,25.0,290.0,-10.0,28.0,25.0,
Net Profit,0.0,0.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,1.0,11.0,17.0,14
EPS in Rs,0.13,0.34,3.26,6.99,6.92,5.75,1.0,0.85,1.61,1.32,11.15,16.43,13.50
