,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,25.0,33.0,20.0,16.0,23.0,25.0,20.0,13.0,11.0,23.0,32.0,16.0,31
Expenses,19.0,21.0,14.0,9.0,13.0,10.0,10.0,13.0,14.0,8.0,11.0,15.0,15
Operating Profit,7.0,12.0,6.0,7.0,10.0,14.0,10.0,0.0,-3.0,15.0,20.0,1.0,15
OPM %,26.0,37.0,31.0,42.0,42.0,58.0,50.0,2.0,-23.0,66.0,64.0,5.0,50
Other Income,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,2
Interest,1.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0
Depreciation,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,6.0,7.0,4.0,3.0,6.0,7.0,7.0,-1.0,-4.0,13.0,19.0,-0.0,16
Tax %,33.0,29.0,31.0,33.0,31.0,23.0,21.0,-20.0,3.0,15.0,14.0,-3320.0,
Net Profit,4.0,5.0,3.0,2.0,4.0,6.0,6.0,-1.0,-4.0,11.0,16.0,-2.0,12
EPS in Rs,5.94,6.97,4.3,2.41,6.41,8.22,8.14,-1.51,-6.01,16.06,22.91,-2.32,17.04
