,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.81,0.72,0.67,2.25,2.87,1.93,1.8,0.71,0.78,0.78,0.95,0.87,0.85
Expenses,0.91,0.75,0.64,2.05,2.77,2.07,1.57,1.0,0.86,0.79,1.01,1.0,0.98
Operating Profit,-0.1,-0.03,0.03,0.2,0.1,-0.14,0.23,-0.29,-0.08,-0.01,-0.06,-0.13,-0.13
OPM %,-12.35,-4.17,4.48,8.89,3.48,-7.25,12.78,-40.85,-10.26,-1.28,-6.32,-14.94,-15.29
Other Income,0.04,0.11,0.18,0.22,-0.03,0.2,0.2,0.16,-0.42,0.17,0.16,0.09,0.08
Interest,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.00
Depreciation,0.25,0.05,0.05,0.04,0.04,0.04,0.06,0.06,0.05,0.05,0.05,0.05,0.04
Profit before tax,-0.31,0.02,0.16,0.38,0.03,0.02,0.37,-0.2,-0.56,0.1,0.05,-0.09,-0.09
Tax %,9.68,-100.0,6.25,15.79,33.33,50.0,2.7,0.0,42.86,90.0,80.0,-33.33,
Net Profit,-0.28,0.04,0.14,0.32,0.03,0.01,0.36,-0.2,-0.32,0.01,0.01,-0.11,-0.12
EPS in Rs,-0.66,0.09,0.33,0.75,0.07,0.02,0.85,-0.47,-0.75,0.02,0.02,-0.26,-0.29
