,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8531.0,10554.0,11619.0,14907.0,11710.0,15247.0,16338.0,19510.0,18240.0,31275.0,31182.0,31415.0,38158
Expenses,7770.0,9402.0,11167.0,14188.0,11179.0,14476.0,15807.0,19003.0,17788.0,30689.0,30769.0,30862.0,37503
Operating Profit,760.0,1152.0,452.0,718.0,531.0,771.0,531.0,507.0,452.0,585.0,413.0,554.0,655
OPM %,9.0,11.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2
Other Income,-331.0,61.0,54.0,30.0,2.0,2.0,1.0,3.0,2.0,13.0,6.0,16.0,36
Interest,86.0,84.0,93.0,82.0,8.0,9.0,0.0,27.0,0.0,0.0,25.0,37.0,37
Depreciation,102.0,137.0,138.0,154.0,60.0,63.0,2.0,2.0,11.0,5.0,5.0,5.0,4
Profit before tax,242.0,991.0,274.0,512.0,465.0,702.0,530.0,481.0,442.0,593.0,389.0,527.0,649
Tax %,2.0,14.0,24.0,29.0,15.0,15.0,17.0,13.0,38.0,6.0,18.0,14.0,
Net Profit,238.0,850.0,209.0,365.0,393.0,593.0,442.0,416.0,273.0,560.0,318.0,452.0,593
EPS in Rs,5.86,29.53,5.24,10.49,9.47,14.79,10.67,9.75,5.38,12.33,7.34,10.97,14.68
