,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,113.48,133.52,121.92,120.28,53.17,0.95,4.76,6.86,1.78,0.54,6.71,8.94,11.05
Expenses,101.16,109.35,115.07,120.38,66.58,2.52,10.71,12.65,5.1,1.9,7.44,9.81,11.77
Operating Profit,12.32,24.17,6.85,-0.1,-13.41,-1.57,-5.95,-5.79,-3.32,-1.36,-0.73,-0.87,-0.72
OPM %,10.86,18.1,5.62,-0.08,-25.22,-165.26,-125.0,-84.4,-186.52,-251.85,-10.88,-9.73,-6.52
Other Income,8.09,2.72,0.54,2.7,57.07,2.52,7.38,1.58,2.64,1.38,0.65,0.93,1.05
Interest,11.81,16.22,19.66,22.36,19.93,0.01,0.15,0.17,0.01,0.0,0.0,0.01,0.06
Depreciation,8.07,9.19,9.44,8.55,4.23,0.31,0.32,0.3,0.28,0.26,0.26,0.25,0.26
Profit before tax,0.53,1.48,-21.71,-28.31,19.5,0.63,0.96,-4.68,-0.97,-0.24,-0.34,-0.2,0.01
Tax %,-47.17,42.57,16.63,-0.81,0.26,0.0,185.42,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.78,0.84,-18.09,-28.54,19.46,0.63,-0.82,-4.69,-0.97,-0.24,-0.34,-0.2,0.01
EPS in Rs,0.27,0.29,-6.17,-9.73,6.64,0.21,-0.28,-1.6,-0.33,-0.08,-0.12,-0.07,0.01
