,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,19,19,19,19,19,19,19,19,19,19
Reserves,118,119,119,115,102,102,102,104,73,83,141,135,136
Borrowings,45,48,51,56,62,70,70,69,72,55,28,76,59
Other Liabilities,135,119,131,111,86,120,110,89,89,121,111,65,64
Total Liabilities,317,305,320,301,269,311,301,282,253,277,299,295,279
Fixed Assets,115,116,119,116,108,101,96,90,82,75,73,71,68
CWIP,4,6,0,0,0,0,0,0,0,0,0,1,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,199,183,200,185,160,209,205,192,170,202,226,224,210
Total Assets,317,305,320,301,269,311,301,282,253,277,299,295,279
