,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,463.0,340.0,327.0,390.0,290.0,329.0,396.0,453.0,330.0,339.0,574.0,489.0,472
Expenses,434.0,320.0,316.0,380.0,292.0,311.0,379.0,430.0,327.0,316.0,498.0,473.0,463
Operating Profit,29.0,20.0,11.0,11.0,-2.0,18.0,16.0,23.0,4.0,23.0,76.0,16.0,9
OPM %,6.0,6.0,3.0,3.0,-1.0,5.0,4.0,5.0,1.0,7.0,13.0,3.0,2
Other Income,1.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,4.0,1.0,2
Interest,10.0,9.0,9.0,11.0,11.0,14.0,13.0,14.0,14.0,10.0,6.0,7.0,9
Depreciation,12.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8
Profit before tax,8.0,5.0,-3.0,-6.0,-19.0,0.0,0.0,4.0,-15.0,10.0,67.0,2.0,-6
Tax %,31.0,29.0,38.0,37.0,33.0,-16.0,-41.0,33.0,-112.0,0.0,12.0,28.0,
Net Profit,6.0,4.0,-2.0,-4.0,-13.0,0.0,1.0,3.0,-32.0,10.0,59.0,1.0,-4
EPS in Rs,3.04,1.98,-0.95,-1.85,-6.6,0.15,0.29,1.34,-16.88,5.14,30.71,0.72,-2.17
