,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,346.0,327.0,395.0,443.0,606.0,684.0,848.0,1039.0,1179.0,1362.0,1413.0,1421.0,1421
Expenses,309.0,340.0,389.0,425.0,550.0,641.0,765.0,914.0,1009.0,1150.0,1303.0,1409.0,1407
Operating Profit,37.0,-13.0,6.0,18.0,56.0,43.0,83.0,125.0,170.0,212.0,109.0,12.0,14
OPM %,11.0,-4.0,2.0,4.0,9.0,6.0,10.0,12.0,14.0,16.0,8.0,1.0,1
Other Income,10.0,3.0,-54.0,48.0,14.0,9.0,436.0,9.0,10.0,-0.0,11.0,-58.0,-70
Interest,30.0,33.0,34.0,43.0,38.0,28.0,33.0,33.0,36.0,24.0,16.0,36.0,44
Depreciation,23.0,29.0,29.0,32.0,46.0,40.0,41.0,42.0,51.0,51.0,52.0,56.0,58
Profit before tax,-5.0,-73.0,-110.0,-8.0,-14.0,-17.0,444.0,59.0,94.0,137.0,53.0,-138.0,-158
Tax %,73.0,11.0,-1.0,-40.0,-19.0,3.0,3.0,3.0,13.0,24.0,15.0,11.0,
Net Profit,-1.0,-65.0,-110.0,-12.0,-16.0,-16.0,431.0,57.0,82.0,104.0,45.0,-122.0,-144
EPS in Rs,-0.13,-5.39,-8.09,-0.7,-0.78,-0.57,17.3,1.97,2.81,3.84,1.65,-4.86,-5.85
