,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,191.0,197.0,234.0,279.0,299.0,310.0,513.0,569.0,562.0,787.0,1574.0,1847.0,1779
Expenses,169.0,184.0,222.0,269.0,290.0,295.0,500.0,550.0,547.0,769.0,1543.0,1812.0,1742
Operating Profit,22.0,13.0,12.0,10.0,9.0,14.0,13.0,19.0,15.0,19.0,30.0,35.0,38
OPM %,11.0,7.0,5.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2
Other Income,16.0,6.0,7.0,7.0,7.0,2.0,12.0,1.0,1.0,0.0,1.0,1.0,44
Interest,31.0,7.0,8.0,8.0,8.0,6.0,4.0,8.0,10.0,8.0,12.0,15.0,16
Depreciation,6.0,8.0,7.0,6.0,6.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,6
Profit before tax,1.0,4.0,3.0,2.0,2.0,5.0,17.0,9.0,1.0,5.0,13.0,14.0,60
Tax %,53.0,12.0,2.0,-20.0,-14.0,-3.0,24.0,26.0,12.0,33.0,17.0,30.0,
Net Profit,0.0,3.0,3.0,3.0,3.0,5.0,13.0,6.0,1.0,3.0,11.0,10.0,49
EPS in Rs,0.07,0.52,0.5,0.54,0.39,1.68,3.97,1.98,0.33,1.09,3.46,3.17,15.39
