,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,101.0,113.0,147.0,151.0,128.0,152.0,171.0,189.0,214.0,222.0,457.0,408.0,333
Expenses,95.0,106.0,139.0,144.0,119.0,143.0,161.0,177.0,203.0,206.0,419.0,368.0,300
Operating Profit,6.0,6.0,8.0,7.0,9.0,9.0,10.0,12.0,11.0,16.0,38.0,40.0,33
OPM %,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,8.0,10.0,10
Other Income,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,2
Interest,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,2.0,3.0,4.0,4.0,5.0,6.0,7.0,8.0,6.0,11.0,36.0,40.0,32
Tax %,34.0,30.0,33.0,32.0,34.0,34.0,32.0,28.0,28.0,26.0,23.0,26.0,
Net Profit,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,5.0,8.0,27.0,30.0,24
EPS in Rs,4.16,2.97,2.15,2.37,2.95,2.89,3.48,4.21,3.37,5.84,20.07,21.74,17.67
