,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.62,1.48,0.38,1.92,2.62,2.94,2.77,4.25,0.13,0.00,0.00,0.00,0.0
Expenses,0.62,0.65,-0.52,1.64,2.24,6.33,1.48,8.69,0.73,0.52,0.50,0.38,0.39
Operating Profit,1.0,0.83,0.9,0.28,0.38,-3.39,1.29,-4.44,-0.6,-0.52,-0.50,-0.38,-0.39
OPM %,61.73,56.08,236.84,14.58,14.5,-115.31,46.57,-104.47,-461.54,,,,
Other Income,0.0,0.0,-0.01,0.0,0.0,2.06,-0.81,1.28,-12.25,0.20,0.00,0.00,0.0
Interest,0.83,0.7,0.82,0.77,0.36,0.39,0.01,0.02,0.01,0.00,0.00,0.00,0.0
Depreciation,0.04,0.04,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
Profit before tax,0.13,0.09,0.04,-0.52,-0.01,-1.73,0.46,-3.19,-12.87,-0.33,-0.51,-0.39,-0.39
Tax %,0.0,0.0,0.0,-3.85,0.0,0.0,6.52,0.0,0.0,0.00,0.00,0.00,
Net Profit,0.13,0.08,0.04,-0.55,-0.01,-1.73,0.42,-3.19,-12.87,-0.33,-0.51,-0.39,-0.41000000000000003
EPS in Rs,0.16,0.06,0.03,-0.44,-0.01,-1.37,0.33,-2.53,-5.13,-0.13,-0.20,-0.16,-0.17
