,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1505.0,1506.0,1480.0,1346.0,1007.0,1038.0,1209.0,1393.0,1401.0,1470.0,1860.0,2302.0,2239
Expenses,1378.0,1389.0,1332.0,1249.0,908.0,927.0,1078.0,1249.0,1287.0,1381.0,1702.0,2081.0,2014
Operating Profit,127.0,117.0,149.0,97.0,99.0,111.0,131.0,144.0,114.0,89.0,158.0,221.0,225
OPM %,8.0,8.0,10.0,7.0,10.0,11.0,11.0,10.0,8.0,6.0,8.0,10.0,10
Other Income,49.0,53.0,26.0,227.0,10.0,15.0,12.0,13.0,16.0,14.0,13.0,18.0,16
Interest,70.0,69.0,67.0,53.0,20.0,17.0,19.0,27.0,31.0,39.0,42.0,54.0,60
Depreciation,71.0,87.0,94.0,85.0,47.0,46.0,54.0,58.0,80.0,80.0,91.0,112.0,120
Profit before tax,35.0,14.0,13.0,187.0,41.0,63.0,70.0,72.0,19.0,-16.0,38.0,74.0,62
Tax %,35.0,61.0,79.0,18.0,28.0,18.0,17.0,29.0,12.0,12.0,37.0,31.0,
Net Profit,22.0,5.0,3.0,154.0,30.0,52.0,58.0,51.0,17.0,-14.0,24.0,51.0,48
EPS in Rs,1.66,0.4,0.25,11.34,2.18,3.81,4.27,3.73,1.23,-1.05,1.75,3.62,3.53
