,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,96.0,91.0,89.0,105.0,123.0,146.0,188.0,196.0,215.0,344.0,551.0,555.0,623
Expenses,36.0,55.0,56.0,60.0,59.0,67.0,77.0,87.0,125.0,132.0,186.0,236.0,262
Operating Profit,61.0,36.0,33.0,45.0,64.0,79.0,110.0,109.0,89.0,212.0,365.0,319.0,361
OPM %,63.0,39.0,37.0,43.0,52.0,54.0,59.0,56.0,42.0,62.0,66.0,57.0,58
Other Income,22.0,33.0,35.0,23.0,72.0,41.0,38.0,49.0,59.0,57.0,55.0,66.0,86
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,4.0,3.0,5.0,6.0,4.0,4.0,7.0,10.0,12.0,9.0,11.0,19.0,23
Profit before tax,78.0,66.0,62.0,63.0,131.0,117.0,141.0,148.0,136.0,260.0,409.0,365.0,424
Tax %,29.0,23.0,21.0,31.0,31.0,26.0,27.0,23.0,22.0,22.0,24.0,24.0,
Net Profit,55.0,51.0,50.0,43.0,91.0,87.0,104.0,115.0,107.0,201.0,312.0,276.0,321
EPS in Rs,5.3,4.89,4.72,4.18,8.71,8.21,9.87,10.86,10.16,19.17,29.78,26.41,30.64
