,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,383.0,626.0,1093.0,1709.0,1935.0,2616.0,3393.0,3488.0,4115.0,4101.0,5036.0,5087.0,5028
Expenses,338.0,575.0,982.0,1526.0,1704.0,2284.0,2708.0,3078.0,3659.0,3639.0,4722.0,4692.0,4583
Operating Profit,45.0,52.0,112.0,182.0,231.0,332.0,684.0,410.0,456.0,461.0,314.0,395.0,445
OPM %,12.0,8.0,10.0,11.0,12.0,13.0,20.0,12.0,11.0,11.0,6.0,8.0,9
Other Income,3.0,1.0,4.0,9.0,20.0,23.0,49.0,59.0,71.0,93.0,54.0,79.0,114
Interest,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,2
Depreciation,4.0,5.0,6.0,9.0,10.0,14.0,24.0,36.0,38.0,41.0,41.0,43.0,50
Profit before tax,40.0,44.0,105.0,180.0,238.0,337.0,704.0,428.0,485.0,510.0,324.0,427.0,507
Tax %,30.0,32.0,34.0,35.0,33.0,33.0,34.0,28.0,20.0,22.0,24.0,27.0,
Net Profit,28.0,30.0,70.0,116.0,158.0,226.0,466.0,307.0,386.0,397.0,245.0,312.0,370
EPS in Rs,2.34,2.21,5.18,8.52,11.56,15.83,32.78,20.08,25.43,26.43,16.26,20.45,24.69
