,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11.0,31.0,111.0,148.0,184.0,111.0,35.0,14.0,5.0,17.0,25.0,17.0,16
Expenses,14.0,20.0,65.0,83.0,95.0,52.0,25.0,19.0,6.0,15.0,11.0,16.0,14
Operating Profit,-2.0,12.0,46.0,65.0,89.0,59.0,10.0,-5.0,-1.0,2.0,15.0,1.0,2
OPM %,-21.0,37.0,41.0,44.0,48.0,53.0,29.0,-36.0,-15.0,10.0,58.0,9.0,14
Other Income,8.0,15.0,17.0,14.0,21.0,23.0,12.0,11.0,9.0,15.0,19.0,11.0,14
Interest,10.0,19.0,16.0,13.0,19.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0
Profit before tax,-5.0,7.0,47.0,66.0,91.0,72.0,17.0,6.0,8.0,16.0,34.0,12.0,16
Tax %,145.0,18.0,33.0,36.0,33.0,42.0,35.0,21.0,21.0,30.0,27.0,31.0,
Net Profit,2.0,6.0,31.0,42.0,61.0,41.0,11.0,5.0,7.0,11.0,25.0,8.0,12
EPS in Rs,1.08,2.9,15.62,21.19,30.38,20.71,5.56,2.38,3.26,5.52,12.3,4.12,5.76
