,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1770.0,1999.0,3067.0,3546.0,3231.0,2999.0,2822.0,2853.0,2731.0,932.0,515.0,442.0,334
Expenses,1671.0,1948.0,2914.0,3417.0,3194.0,2892.0,2693.0,2710.0,2701.0,821.0,465.0,461.0,326
Operating Profit,99.0,51.0,153.0,129.0,37.0,106.0,129.0,143.0,30.0,111.0,49.0,-19.0,8
OPM %,6.0,3.0,5.0,4.0,1.0,4.0,5.0,5.0,1.0,12.0,10.0,-4.0,2
Other Income,56.0,153.0,52.0,65.0,135.0,134.0,39.0,35.0,-171.0,-48.0,4252.0,284.0,51
Interest,42.0,51.0,79.0,91.0,107.0,74.0,96.0,89.0,101.0,52.0,42.0,18.0,7
Depreciation,44.0,45.0,54.0,22.0,75.0,71.0,77.0,77.0,98.0,68.0,41.0,27.0,20
Profit before tax,68.0,109.0,72.0,81.0,-9.0,95.0,-4.0,11.0,-341.0,-56.0,4218.0,220.0,32
Tax %,29.0,24.0,30.0,54.0,-423.0,26.0,-682.0,126.0,1.0,-107.0,-0.0,13.0,
Net Profit,51.0,84.0,50.0,37.0,-48.0,89.0,-32.0,-3.0,-338.0,-117.0,4229.0,192.0,6
EPS in Rs,40.71,66.32,31.05,25.17,-45.39,65.49,-15.07,5.4,-251.63,-60.21,3278.84,148.8,4.95
