,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,109.0,116.0,122.0,145.0,125.0,131.0,145.0,144.0,157.0,169.0,235.0,254.0,225
Expenses,103.0,107.0,111.0,132.0,117.0,122.0,132.0,133.0,146.0,156.0,216.0,238.0,216
Operating Profit,6.0,9.0,10.0,13.0,8.0,9.0,12.0,10.0,11.0,13.0,19.0,15.0,9
OPM %,6.0,7.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,4
Other Income,1.0,22.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1
Interest,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4
Profit before tax,4.0,26.0,8.0,6.0,2.0,4.0,7.0,5.0,6.0,8.0,15.0,11.0,6
Tax %,34.0,24.0,36.0,38.0,37.0,30.0,31.0,29.0,30.0,24.0,30.0,30.0,
Net Profit,3.0,20.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,6.0,10.0,8.0,4
EPS in Rs,31.99,212.99,59.0,40.45,17.13,29.71,52.06,38.39,48.8,64.09,111.16,87.19,45.76
