,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.24,0.2,0.2
Expenses,0.09,0.12,0.15,0.12,0.15,0.13,0.15,0.14,0.13,0.14,0.17,0.14,0.18
Operating Profit,0.09,0.06,0.03,0.06,0.03,0.05,0.03,0.04,0.06,0.05,0.07,0.06,0.02
OPM %,50.0,33.33,16.67,33.33,16.67,27.78,16.67,22.22,31.58,26.32,29.17,30.0,10.0
Other Income,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Interest,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.09,0.06,0.03,0.06,0.03,0.05,0.03,0.04,0.06,0.05,0.07,0.06,0.03
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.09,0.06,0.03,0.06,0.03,0.05,0.03,0.04,0.06,0.05,0.07,0.06,0.03
EPS in Rs,0.06,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.04,0.03,0.05,0.04,0.02
