,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.58,0.16,0.37,0.27,0.29,0.30,0.32,0.33,0.35,0.62,0.7,0.8,0.83
Expenses,0.51,0.33,0.4,0.26,0.33,0.30,0.32,0.56,0.45,0.42,0.54,0.59,0.63
Operating Profit,0.07,-0.17,-0.03,0.01,-0.04,0.00,0.00,-0.23,-0.1,0.2,0.16,0.21,0.20
OPM %,12.07,-106.25,-8.11,3.70,-13.79,0.00,0.00,-69.7,-28.57,32.26,22.86,26.25,24.10
Other Income,0.07,1.1,0.05,0.00,0.04,0.01,0.02,0.01,0.04,0.02,0.01,0.01,0.01
Interest,0.0,0.0,0.0,0.00,0.0,0.00,0.01,0.0,0.03,0.01,0.0,0.0,0.00
Depreciation,0.07,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00
Profit before tax,0.07,0.9,-0.01,0.00,-0.01,0.00,0.00,-0.23,-0.1,0.2,0.16,0.21,0.21
Tax %,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.07,0.9,-0.01,0.00,-0.01,0.00,0.00,-0.23,-0.1,0.2,0.17,0.22,0.21
EPS in Rs,0.05,0.58,-0.01,0.00,-0.01,0.00,0.00,-0.15,-0.06,0.13,0.11,0.14,0.14
