,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,66.0,88.0,148.0,343.0,717.0,939.0,1170.0,837.0,591.0,613.0,422.0,457.0,481
Expenses,53.0,82.0,149.0,338.0,682.0,921.0,1151.0,832.0,584.0,605.0,409.0,441.0,463
Operating Profit,14.0,6.0,-1.0,6.0,35.0,18.0,19.0,5.0,7.0,9.0,13.0,16.0,18
OPM %,21.0,7.0,-1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4
Other Income,5.0,3.0,4.0,4.0,39.0,7.0,5.0,5.0,5.0,6.0,5.0,5.0,6
Interest,0.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,6.0,3.0,4.0,8.0,11
Depreciation,3.0,7.0,4.0,1.0,28.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1
Profit before tax,16.0,1.0,-2.0,7.0,43.0,19.0,20.0,3.0,2.0,9.0,12.0,11.0,12
Tax %,31.0,-140.0,194.0,13.0,5.0,29.0,30.0,-81.0,1.0,4.0,-3.0,24.0,
Net Profit,11.0,3.0,2.0,6.0,42.0,13.0,14.0,6.0,2.0,8.0,13.0,8.0,9
EPS in Rs,7.46,2.07,1.4,4.05,28.18,9.01,9.32,3.84,1.43,5.66,8.7,5.71,6.38
