,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,239.29,330.4,246.02,306.6,300.78,203.28,77.77,17.0,8.14,0.41,0.49,0.56,0.63
Expenses,223.08,300.65,276.05,308.29,306.49,204.75,79.78,18.34,9.74,1.85,2.05,2.95,2.97
Operating Profit,16.21,29.75,-30.03,-1.69,-5.71,-1.47,-2.01,-1.34,-1.6,-1.44,-1.56,-2.39,-2.34
OPM %,6.77,9.0,-12.21,-0.55,-1.9,-0.72,-2.58,-7.88,-19.66,-351.22,-318.37,-426.79,-371.43
Other Income,0.67,0.02,0.2,0.29,6.83,1.46,6.86,0.12,0.0,0.09,0.85,0.98,0.97
Interest,3.12,2.94,2.39,0.14,0.26,0.42,3.23,0.61,0.43,0.64,0.27,0.07,0.00
Depreciation,11.84,13.53,1.66,1.29,1.16,1.07,1.63,3.52,3.58,3.57,3.57,3.57,3.00
Profit before tax,1.92,13.3,-33.88,-2.83,-0.3,-1.5,-0.01,-5.35,-5.61,-5.56,-4.55,-5.05,-4.37
Tax %,34.38,27.82,1.51,23.67,110.0,40.67,25100.0,-65.05,41.18,2.34,9.45,12.67,
Net Profit,1.25,9.6,-33.37,-2.16,0.02,-0.88,2.51,-8.83,-3.31,-5.43,-4.12,-4.4,-3.80
EPS in Rs,0.02,0.03,-0.09,-0.01,0.0,-0.0,0.01,-0.02,-0.01,-0.01,-0.01,-0.01,0.00
