,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.0,25.0,58.0,61.0,56.0,38.0,34.0,25.0,3.0,1.0,4.0,2.0,5
Expenses,31.0,27.0,56.0,60.0,58.0,38.0,33.0,26.0,6.0,3.0,1.0,5.0,30
Operating Profit,0.0,-1.0,2.0,1.0,-2.0,-0.0,1.0,-1.0,-3.0,-2.0,2.0,-3.0,-25
OPM %,1.0,-5.0,3.0,1.0,-3.0,-1.0,4.0,-5.0,-95.0,-213.0,62.0,-114.0,-462
Other Income,-6.0,-3.0,1.0,1.0,2.0,1.0,0.0,-9.0,0.0,2.0,6.0,-54.0,1
Interest,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,1.0,0.0,0.0,4.0,4
Depreciation,2.0,3.0,3.0,6.0,6.0,7.0,5.0,5.0,3.0,3.0,3.0,5.0,4
Profit before tax,-11.0,-9.0,-3.0,-7.0,-10.0,-11.0,-8.0,-19.0,-7.0,-4.0,4.0,-66.0,-32
Tax %,30.0,16.0,151.0,6.0,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,-0.0,
Net Profit,-7.0,-8.0,2.0,-6.0,-10.0,-11.0,-8.0,-24.0,-7.0,-4.0,4.0,-66.0,-32
EPS in Rs,-1.43,-1.46,0.29,-1.24,-1.85,-2.14,-1.48,-4.5,-1.39,-0.84,0.85,-12.69,-6.20
