,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,111.0,154.0,205.0,202.0,186.0,150.0,119.0,113.0,110.0,66.0,102.0,137.0,127
Expenses,100.0,141.0,197.0,193.0,177.0,140.0,111.0,105.0,103.0,66.0,96.0,131.0,122
Operating Profit,11.0,13.0,8.0,8.0,10.0,10.0,8.0,8.0,7.0,-0.0,6.0,7.0,5
OPM %,10.0,9.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,-0.0,6.0,5.0,4
Other Income,2.0,18.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2
Interest,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,5.0,5
Depreciation,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2
Profit before tax,1.0,21.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,0.0,1.0,-0
Tax %,0.0,6.0,-12.0,-6.0,45.0,-25.0,-59.0,60.0,45.0,20.0,-50.0,-5.0,
Net Profit,1.0,20.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,0.0,1.0,0
EPS in Rs,5.1,21.38,-0.49,0.2,0.13,0.88,0.65,0.11,0.05,-3.31,0.05,1.18,0.18
