,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,297.0,315.0,392.0,435.0,399.0,309.0,486.0,417.0,482.0,580.0,614.0,658.0,644
Expenses,305.0,339.0,416.0,454.0,388.0,319.0,535.0,436.0,442.0,564.0,589.0,638.0,629
Operating Profit,-8.0,-24.0,-25.0,-19.0,11.0,-10.0,-50.0,-18.0,40.0,15.0,25.0,21.0,15
OPM %,-3.0,-7.0,-6.0,-4.0,3.0,-3.0,-10.0,-4.0,8.0,3.0,4.0,3.0,2
Other Income,11.0,-5.0,6.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,11.0,-3
Interest,27.0,36.0,33.0,13.0,10.0,15.0,16.0,12.0,21.0,22.0,18.0,18.0,19
Depreciation,8.0,7.0,8.0,3.0,4.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21
Profit before tax,-33.0,-72.0,-59.0,-28.0,2.0,-45.0,-85.0,-51.0,-1.0,-27.0,-7.0,-8.0,-28
Tax %,-4.0,-6.0,2.0,-1.0,-22.0,1.0,-0.0,-0.0,187.0,0.0,-15.0,-26.0,
Net Profit,-34.0,-76.0,-57.0,-28.0,3.0,-44.0,-85.0,-51.0,1.0,-27.0,-9.0,-10.0,-29
EPS in Rs,-9.51,-15.99,-11.71,-5.95,0.78,-8.69,-17.83,-10.36,0.56,-5.13,-1.63,-1.83,-7.97
