,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,389.8,146.58,1.03,0.9,0.66,1.48,0.7,2.03,0.00,0.00,0.00,1.5,0.90
Expenses,385.54,148.44,12.42,1.18,1.2,2.04,1.13,2.48,0.17,1.28,0.60,0.92,1.13
Operating Profit,4.26,-1.86,-11.39,-0.28,-0.54,-0.56,-0.43,-0.45,-0.17,-1.28,-0.60,0.58,-0.23
OPM %,1.09,-1.27,-1105.83,-31.11,-81.82,-37.84,-61.43,-22.17,,,,38.67,-25.56
Other Income,1.25,-1.92,-0.04,0.07,-2.61,0.07,0.49,-0.12,0.00,13.96,-1.64,0.01,0.01
Interest,1.21,2.4,2.73,3.18,2.04,0.51,0.51,0.54,0.13,0.00,0.00,0.07,0.10
Depreciation,0.48,0.58,0.12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.24,-0.01
Profit before tax,3.82,-6.76,-14.28,-3.4,-5.2,-1.01,-0.46,-1.12,-0.31,12.67,-2.95,0.28,-0.31
Tax %,35.6,4.29,0.0,0.0,0.0,0.0,78.26,38.39,0.00,0.00,0.00,0.0,
Net Profit,2.47,-6.46,-14.28,-3.4,-5.2,-1.01,-0.1,-0.68,-0.32,12.67,-2.95,0.28,-0.31
EPS in Rs,0.5,-0.67,-1.49,-0.35,-0.54,-0.11,-0.01,-0.07,-0.03,40.93,-0.29,0.03,-0.03
