,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.42,0.62,0.37,0.56,1.05,0.53,1.04,0.37,0.27,1.12,1.8,3.67,3.22
Expenses,0.42,0.56,0.32,0.44,0.82,0.67,0.72,0.35,0.53,0.32,1.51,2.87,1.45
Operating Profit,0.0,0.06,0.05,0.12,0.23,-0.14,0.32,0.02,-0.26,0.8,0.29,0.8,1.77
OPM %,0.0,9.68,13.51,21.43,21.9,-26.42,30.77,5.41,-96.3,71.43,16.11,21.8,54.97
Other Income,0.02,0.01,0.0,0.02,0.0,0.45,0.44,0.06,0.38,0.0,0.0,0.02,0.14
Interest,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.0,0.08,0.01,0.29,0.37
Depreciation,0.03,0.04,0.04,0.05,0.06,0.08,0.07,0.06,0.05,0.02,0.04,0.14,0.16
Profit before tax,-0.04,0.01,-0.01,0.08,0.16,0.22,0.68,0.00,0.07,0.7,0.24,0.39,1.38
Tax %,100.0,600.0,100.0,0.0,18.75,9.09,20.59,,128.57,5.71,25.0,53.85,
Net Profit,0.0,-0.04,0.0,0.07,0.13,0.2,0.54,-0.18,-0.03,0.66,0.18,0.18,1.12
EPS in Rs,0.0,-0.13,0.0,0.23,0.43,0.67,1.8,-0.60,-0.1,2.2,0.6,0.6,3.72
