,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.88,2.96,2.36,1.59,2.27,3.04,4.07,5.62,5.15,0.05,0.00,0.03,0.20
Expenses,3.83,3.5,2.91,1.6,2.36,3.15,4.12,5.67,5.25,0.33,0.13,0.17,0.27
Operating Profit,-0.95,-0.54,-0.55,-0.01,-0.09,-0.11,-0.05,-0.05,-0.1,-0.28,-0.13,-0.14,-0.07
OPM %,-32.99,-18.24,-23.31,-0.63,-3.96,-3.62,-1.23,-0.89,-1.94,-560.0,,-466.67,-35.00
Other Income,1.04,0.63,0.62,0.05,-0.26,-0.63,0.0,0.0,0.01,0.01,0.06,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00
Depreciation,0.02,0.02,0.02,0.02,0.02,0.0,0.01,0.0,0.0,0.0,0.00,0.0,0.00
Profit before tax,0.07,0.07,0.05,0.02,-0.37,-0.74,-0.06,-0.05,-0.09,-0.27,-0.07,-0.14,-0.07
Tax %,28.57,28.57,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7,0.00,0.0,
Net Profit,0.05,0.05,0.03,0.03,-0.37,-0.74,-0.06,-0.05,-0.1,-0.28,-0.07,-0.14,-0.07
EPS in Rs,0.12,0.12,0.07,0.07,-0.9,-1.8,-0.15,-0.12,-0.24,-0.68,-0.17,-0.34,-0.17
