,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,228.0,262.0,274.0,299.0,270.0,291.0,327.0,301.0,268.0,274.0,349.0,440.0,458
Expenses,206.0,243.0,253.0,273.0,259.0,274.0,304.0,275.0,258.0,256.0,332.0,405.0,410
Operating Profit,22.0,18.0,21.0,26.0,11.0,17.0,23.0,26.0,10.0,18.0,17.0,35.0,48
OPM %,10.0,7.0,8.0,9.0,4.0,6.0,7.0,8.0,4.0,7.0,5.0,8.0,10
Other Income,4.0,5.0,1.0,1.0,189.0,18.0,11.0,4.0,3.0,15.0,9.0,5.0,15
Interest,4.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1
Depreciation,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5
Profit before tax,21.0,16.0,15.0,20.0,195.0,30.0,28.0,24.0,8.0,29.0,21.0,34.0,57
Tax %,33.0,50.0,40.0,28.0,20.0,24.0,16.0,19.0,61.0,28.0,32.0,26.0,
Net Profit,14.0,8.0,9.0,14.0,156.0,23.0,24.0,20.0,3.0,20.0,14.0,25.0,43
EPS in Rs,9.87,5.47,5.8,9.31,114.66,14.37,16.34,12.88,1.39,15.12,10.35,18.36,31.71
