,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,122.0,131.0,124.0,157.0,128.0,130.0,157.0,148.0,162.0,147.0,176.0,183.0,212
Expenses,113.0,115.0,112.0,140.0,121.0,119.0,139.0,134.0,145.0,127.0,156.0,159.0,186
Operating Profit,9.0,16.0,12.0,18.0,6.0,11.0,18.0,15.0,17.0,20.0,19.0,23.0,26
OPM %,7.0,12.0,10.0,11.0,5.0,9.0,12.0,10.0,11.0,13.0,11.0,13.0,12
Other Income,0.0,-0.0,-0.0,-1.0,0.0,1.0,1.0,4.0,6.0,1.0,-5.0,2.0,2
Interest,11.0,12.0,12.0,11.0,10.0,9.0,13.0,11.0,11.0,11.0,10.0,9.0,9
Depreciation,8.0,8.0,8.0,6.0,5.0,4.0,7.0,7.0,6.0,6.0,6.0,7.0,7
Profit before tax,-10.0,-5.0,-8.0,-1.0,-9.0,-2.0,-2.0,1.0,6.0,4.0,-1.0,8.0,12
Tax %,-2.0,3.0,2.0,-5.0,-1.0,-48.0,-21.0,66.0,3.0,40.0,-286.0,34.0,
Net Profit,-11.0,-4.0,-8.0,-1.0,-9.0,-3.0,-2.0,0.0,6.0,2.0,-5.0,5.0,9
EPS in Rs,-4.81,-2.02,-3.45,-0.45,-3.91,-1.23,-1.03,0.15,2.74,1.06,-2.04,2.36,3.98
