,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,244.0,303.0,287.0,354.0,357.0,356.0,342.0,303.0,342.0,396.0,506.0,565.0,553
Expenses,223.0,260.0,271.0,330.0,321.0,320.0,313.0,273.0,306.0,351.0,442.0,452.0,419
Operating Profit,21.0,43.0,16.0,24.0,36.0,36.0,29.0,30.0,36.0,45.0,64.0,114.0,134
OPM %,9.0,14.0,5.0,7.0,10.0,10.0,8.0,10.0,10.0,11.0,13.0,20.0,24
Other Income,1.0,2.0,0.0,2.0,2.0,9.0,5.0,1.0,2.0,1.0,5.0,4.0,9
Interest,6.0,9.0,8.0,10.0,8.0,7.0,7.0,9.0,8.0,6.0,5.0,4.0,2
Depreciation,10.0,16.0,17.0,14.0,13.0,14.0,15.0,15.0,16.0,16.0,14.0,14.0,15
Profit before tax,6.0,20.0,-9.0,1.0,18.0,24.0,12.0,7.0,13.0,25.0,49.0,99.0,127
Tax %,24.0,55.0,23.0,358.0,53.0,49.0,61.0,33.0,8.0,29.0,29.0,25.0,
Net Profit,5.0,11.0,-7.0,-4.0,9.0,12.0,5.0,5.0,12.0,18.0,35.0,74.0,96
EPS in Rs,4.19,9.59,-6.71,-1.56,11.82,15.61,4.9,3.82,12.38,19.15,36.26,77.44,101.61
