,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,9,9,9,9,9,9,9,9,9,9,9.0
Reserves,96,105,100,99,105,124,139,141,144,164,192,259,301.0
Preference Capital,0,0,0,0,16,0,0,0,0,0,4,4,
Borrowings,60,57,68,66,76,109,104,108,84,80,82,35,21.0
Other Liabilities,41,52,49,49,65,59,54,55,57,53,62,64,65.0
Total Liabilities,205,222,226,223,256,301,306,313,294,306,345,367,396.0
Fixed Assets,122,117,125,118,120,110,113,130,121,113,107,114,114.0
CWIP,7,9,9,9,9,13,10,4,4,2,7,7,8.0
Investments,1,1,1,1,1,1,1,1,1,1,1,1,1.0
Other Assets,75,96,92,96,127,177,182,179,169,191,230,246,272.0
Total Assets,205,222,226,223,256,301,306,313,294,306,345,367,396.0
