,Mar 2006,Mar 2007,Mar 2008,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.5,12.38,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
Expenses,5.42,12.4,11.9,0.04,3.42,0.06,0.09,3.66,0.22,0.32,0.31,0.13,0.14
Operating Profit,0.08,-0.02,0.1,-0.04,-3.42,-0.06,-0.09,-3.66,-0.22,-0.32,-0.31,-0.13,-0.03
OPM %,1.45,-0.16,0.83,,,,,,,,,,-27.27
Other Income,0.01,0.0,0.0,0.00,1.54,0.00,0.03,3.37,0.00,0.01,0.10,0.00,0.00
Interest,0.0,0.0,0.0,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,0.08,-0.03,0.08,-0.04,-2.04,-0.06,-0.06,-0.29,-0.22,-0.31,-0.21,-0.13,-0.03
Tax %,0.0,0.0,12.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Net Profit,0.08,-0.03,0.07,-0.04,-2.04,-0.06,-0.06,-0.29,-0.22,-0.31,-0.21,-0.13,-0.03
EPS in Rs,0.15,-0.06,0.13,-0.07,-3.76,-0.11,-0.11,-0.53,-0.41,-0.57,-0.39,-0.24,-0.05
