,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,12.0,48.0,43.0,47.0,48.0,55.0,72.0,93.0,98.0,116.0,143.0,123
Expenses,0.0,11.0,45.0,38.0,42.0,44.0,50.0,67.0,88.0,92.0,109.0,135.0,114
Operating Profit,0.0,1.0,3.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,8.0,8.0,8
OPM %,,5.0,6.0,12.0,12.0,8.0,9.0,6.0,5.0,7.0,6.0,5.0,7
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Interest,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4
Depreciation,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3
Profit before tax,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2
Tax %,,150.0,77.0,58.0,94.0,-93.0,1.0,34.0,55.0,13.0,36.0,29.0,
Net Profit,0.0,-0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2
EPS in Rs,0.0,-0.04,0.12,0.45,0.01,0.55,0.65,0.35,0.14,0.53,0.56,0.49,0.74
