,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,12491.0,11383.0,12114.0,13952.0,15358.0,14391.0,15373.0,16556.0,17129.0,18556.0,23521.0,35244.0,32860
Expenses,11290.0,10356.0,11212.0,12938.0,14517.0,12965.0,14068.0,15105.0,15242.0,16467.0,21146.0,32252.0,29627
Operating Profit,1202.0,1027.0,902.0,1014.0,841.0,1426.0,1305.0,1450.0,1887.0,2089.0,2375.0,2992.0,3233
OPM %,10.0,9.0,7.0,7.0,5.0,10.0,8.0,9.0,11.0,11.0,10.0,8.0,10
Other Income,75.0,95.0,105.0,105.0,179.0,159.0,150.0,83.0,129.0,17.0,240.0,247.0,86
Interest,294.0,388.0,465.0,420.0,451.0,417.0,336.0,425.0,430.0,236.0,152.0,298.0,331
Depreciation,190.0,215.0,226.0,244.0,250.0,248.0,251.0,272.0,319.0,332.0,334.0,376.0,392
Profit before tax,793.0,519.0,315.0,455.0,319.0,920.0,868.0,837.0,1266.0,1539.0,2129.0,2564.0,2597
Tax %,34.0,30.0,31.0,39.0,45.0,23.0,40.0,48.0,30.0,35.0,26.0,29.0,
Net Profit,527.0,363.0,219.0,276.0,175.0,708.0,517.0,438.0,889.0,1000.0,1574.0,1828.0,1875
EPS in Rs,18.01,11.77,4.44,6.64,1.96,29.61,14.45,8.67,26.43,25.26,51.12,53.37,55.82
