,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5836.0,4701.0,3877.0,4354.0,6978.0,6529.0,5666.0,7146.0,11326.0,9914.0,6860.0,7026.0,9059.0
Expenses,4961.0,4136.0,3607.0,3920.0,6233.0,5915.0,5050.0,6453.0,10378.0,9013.0,6245.0,6363.0,8006.0
Operating Profit,876.0,565.0,270.0,434.0,746.0,613.0,616.0,693.0,948.0,901.0,615.0,664.0,1053.0
OPM %,15.0,12.0,7.0,10.0,11.0,9.0,11.0,10.0,8.0,9.0,9.0,9.0,12.0
Other Income,15.0,-104.0,38.0,59.0,26.0,29.0,91.0,105.0,30.0,-59.0,5.0,-11.0,151.0
Interest,59.0,48.0,40.0,34.0,42.0,38.0,38.0,45.0,79.0,87.0,87.0,82.0,74.0
Depreciation,84.0,83.0,81.0,81.0,82.0,84.0,88.0,88.0,92.0,91.0,105.0,94.0,101.0
Profit before tax,748.0,330.0,186.0,379.0,648.0,521.0,581.0,665.0,807.0,664.0,428.0,477.0,1029.0
Tax %,25.0,26.0,67.0,26.0,27.0,24.0,26.0,26.0,30.0,27.0,33.0,32.0,24.0
Net Profit,563.0,245.0,62.0,280.0,470.0,395.0,429.0,494.0,565.0,482.0,287.0,325.0,782.0
EPS in Rs,17.96,6.02,-0.36,7.49,13.75,12.85,17.05,15.57,13.6,14.13,10.08,6.13,25.48
