,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,337.91,386.08,455.68,520.51,571.87,655.12,707.23,768.65,697.78,579.23,588.14,438.04,414.09
Expenses,288.37,328.62,385.86,463.15,492.43,565.89,608.42,646.94,591.93,477.72,488.72,386.88,372.52
Operating Profit,49.54,57.46,69.82,57.36,79.44,89.23,98.81,121.71,105.85,101.51,99.42,51.16,41.57
OPM %,14.66,14.88,15.32,11.02,13.89,13.62,13.97,15.83,15.17,17.52,16.9,11.68,10.04
Other Income,1.53,1.7,7.28,16.14,1.27,1.28,1.32,17.01,34.36,6.44,4.38,3.97,4.36
Interest,28.44,27.32,36.18,30.87,28.9,27.5,25.8,25.59,61.92,19.52,19.08,17.06,18.52
Depreciation,21.65,21.89,22.2,21.92,22.32,22.15,22.14,22.22,22.51,22.66,22.77,22.75,22.93
Profit before tax,0.98,9.95,18.72,20.71,29.49,40.86,52.19,90.91,55.78,65.77,61.95,15.32,4.48
Tax %,2.04,37.69,65.44,35.39,33.27,34.7,8.45,35.35,11.01,26.68,42.94,34.79,40.62
Net Profit,0.96,6.2,6.47,13.37,19.67,26.69,47.77,58.77,49.64,48.22,35.35,9.99,2.66
EPS in Rs,0.04,0.24,0.25,0.51,0.75,1.02,1.83,2.12,1.68,1.63,1.2,0.34,0.09
