,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1183.0,1327.0,1324.0,1253.0,1263.0,1176.0,1187.0,1353.0,1277.0,1464.0,2455.0,2634.0,2019
Expenses,1058.0,1078.0,1194.0,1187.0,1113.0,1029.0,1061.0,1190.0,1130.0,1255.0,2127.0,2205.0,1726
Operating Profit,125.0,248.0,130.0,66.0,150.0,147.0,126.0,163.0,147.0,209.0,328.0,429.0,294
OPM %,11.0,19.0,10.0,5.0,12.0,13.0,11.0,12.0,12.0,14.0,13.0,16.0,15
Other Income,5.0,-3.0,1.0,-0.0,3.0,2.0,6.0,3.0,8.0,11.0,17.0,61.0,19
Interest,34.0,32.0,27.0,19.0,58.0,57.0,93.0,104.0,107.0,120.0,113.0,126.0,74
Depreciation,51.0,53.0,51.0,52.0,69.0,68.0,88.0,83.0,87.0,87.0,89.0,90.0,91
Profit before tax,46.0,160.0,52.0,-5.0,27.0,25.0,-49.0,-22.0,-40.0,14.0,143.0,274.0,148
Tax %,33.0,35.0,27.0,-24.0,36.0,19.0,59.0,80.0,33.0,72.0,25.0,30.0,
Net Profit,31.0,105.0,38.0,-6.0,17.0,20.0,-20.0,-4.0,-27.0,4.0,108.0,192.0,96
EPS in Rs,1.51,5.0,1.81,-0.28,0.78,0.92,-0.91,-0.19,-1.03,0.15,4.12,6.5,3.26
