,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,17,17,17,17,17,17,17,17,17,17,17,17
Reserves,5,-7,-6,-4,-2,7,7,14,14,7,0,-11,-10
Borrowings,104,110,110,111,108,110,101,89,88,93,104,123,126
Other Liabilities,23,33,32,34,33,18,34,21,22,33,34,22,21
Total Liabilities,149,153,153,157,156,152,159,140,140,151,155,151,153
Fixed Assets,103,99,93,92,89,84,80,79,80,76,71,68,65
CWIP,0,0,0,0,0,0,1,1,0,0,0,0,2
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,46,54,60,65,66,67,77,60,60,74,84,83,86
Total Assets,149,153,153,157,156,152,159,140,140,151,155,151,153
