,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,130.2,151.06,213.97,255.89,137.22,79.32,173.32,155.48,0.00,0.00,0.00,1.67,1.67
Expenses,121.65,139.18,201.1,240.58,162.03,128.53,197.18,159.09,0.61,0.50,0.50,2.44,2.68
Operating Profit,8.55,11.88,12.87,15.31,-24.81,-49.21,-23.86,-3.61,-0.61,-0.50,-0.50,-0.77,-1.01
OPM %,6.57,7.86,6.01,5.98,-18.08,-62.04,-13.77,-2.32,,,,-46.11,-60.48
Other Income,0.07,0.12,0.3,1.27,0.96,-16.53,11.87,2.1,85.09,0.00,0.00,0.0,0.00
Interest,7.64,7.48,7.57,9.39,12.74,11.57,0.19,4.71,0.01,0.00,0.00,0.03,0.09
Depreciation,3.79,3.95,4.25,2.37,2.13,5.34,6.96,9.29,0.00,0.00,0.00,0.0,0.00
Profit before tax,-2.81,0.57,1.35,4.82,-38.72,-82.65,-19.14,-15.51,84.47,-0.50,-0.50,-0.8,-1.10
Tax %,0.0,-56.14,0.0,18.26,0.0,0.0,0.0,0.0,0.00,0.00,0.00,-26.25,
Net Profit,-2.81,0.9,1.35,3.93,-38.73,-82.65,-19.14,-15.51,84.47,-0.50,-0.50,-1.01,-1.10
EPS in Rs,-0.55,0.18,0.27,0.77,-6.27,-10.49,-2.43,-1.97,10.72,-0.06,-0.06,-0.13,-0.15
