,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,677.0,949.0,971.0,1056.0,980.0,1093.0,1270.0,1657.0,1636.0,1572.0,2613.0,3072.0,3214
Expenses,638.0,899.0,927.0,998.0,889.0,1006.0,1172.0,1530.0,1508.0,1456.0,2430.0,2868.0,2967
Operating Profit,39.0,50.0,44.0,58.0,91.0,87.0,99.0,127.0,128.0,117.0,183.0,204.0,248
OPM %,6.0,5.0,5.0,5.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8
Other Income,14.0,24.0,27.0,27.0,11.0,5.0,2.0,1.0,4.0,6.0,4.0,14.0,10
Interest,19.0,34.0,35.0,37.0,39.0,48.0,56.0,61.0,60.0,55.0,57.0,66.0,73
Depreciation,5.0,7.0,8.0,11.0,15.0,18.0,20.0,24.0,26.0,28.0,29.0,33.0,34
Profit before tax,28.0,33.0,28.0,36.0,48.0,27.0,25.0,44.0,45.0,40.0,101.0,120.0,151
Tax %,28.0,33.0,37.0,24.0,31.0,26.0,41.0,31.0,25.0,25.0,25.0,28.0,
Net Profit,20.0,22.0,18.0,28.0,33.0,20.0,15.0,31.0,34.0,30.0,75.0,87.0,110
EPS in Rs,10.75,11.73,8.89,12.53,15.09,8.97,6.41,13.29,14.73,12.26,28.85,31.88,40.21
