,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1190.0,1919.0,2384.0,2762.0,4206.0,5227.0,7891.0,9403.0,9701.0,10166.0,9564.0,10630.0,10933
Expenses,926.0,1446.0,1859.0,2075.0,3225.0,4067.0,6420.0,7638.0,7631.0,8032.0,8788.0,9673.0,9871
Operating Profit,264.0,473.0,524.0,687.0,981.0,1160.0,1472.0,1765.0,2070.0,2133.0,776.0,957.0,1062
OPM %,22.0,25.0,22.0,25.0,23.0,22.0,19.0,19.0,21.0,21.0,8.0,9.0,10
Other Income,3.0,7.0,18.0,7.0,16.0,12.0,41.0,46.0,105.0,70.0,-22.0,447.0,516
Interest,59.0,115.0,201.0,354.0,519.0,555.0,590.0,872.0,1136.0,1174.0,1057.0,901.0,846
Depreciation,44.0,76.0,100.0,206.0,200.0,245.0,292.0,362.0,470.0,443.0,400.0,398.0,392
Profit before tax,164.0,290.0,242.0,133.0,277.0,372.0,631.0,577.0,569.0,586.0,-704.0,103.0,340
Tax %,34.0,17.0,23.0,34.0,17.0,4.0,10.0,6.0,29.0,29.0,22.0,101.0,
Net Profit,108.0,241.0,186.0,88.0,230.0,358.0,578.0,547.0,405.0,437.0,-550.0,-1.0,126
EPS in Rs,30.69,68.47,52.7,7.48,19.62,26.15,42.23,40.38,26.16,19.49,-37.54,0.06,8.15
