,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34
Reserves,5.22,5.83,6.28,6.89,7.13,7.31,7.54,7.65,7.66,7.74,7.96,8.92,9.28
Borrowings,0.12,0.4,1.61,1.72,1.97,0.54,0.18,0.24,0.36,0.3,0.2,0.19,0.0
Other Liabilities,6.09,5.68,9.64,6.41,6.61,6.44,4.95,4.78,3.84,3.27,3.51,3.45,3.7
Total Liabilities,23.77,24.25,29.87,27.36,28.05,26.63,25.01,25.01,24.2,23.65,24.01,24.9,25.32
Fixed Assets,0.13,0.2,0.25,0.09,0.08,0.06,0.05,0.09,0.08,3.25,3.24,4.2,5.17
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,8.45,5.05,4.33,4.31,4.43,4.39,6.02,7.29,7.29,4.1,4.1,4.5,4.1
Other Assets,15.19,19.0,25.29,22.96,23.54,22.18,18.94,17.63,16.83,16.3,16.67,16.2,16.05
Total Assets,23.77,24.25,29.87,27.36,28.05,26.63,25.01,25.01,24.2,23.65,24.01,24.9,25.32
