,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1408.0,1865.0,2173.0,2441.0,1943.0,2229.0,2783.0,3442.0,3754.0,2110.0,2561.0,3310.0,3727
Expenses,941.0,1316.0,1571.0,1823.0,1499.0,1809.0,2263.0,2769.0,2639.0,1435.0,2028.0,2941.0,3382
Operating Profit,467.0,549.0,603.0,617.0,444.0,420.0,520.0,673.0,1115.0,675.0,533.0,370.0,345
OPM %,33.0,29.0,28.0,25.0,23.0,19.0,19.0,20.0,30.0,32.0,21.0,11.0,9
Other Income,6.0,5.0,10.0,15.0,36.0,52.0,50.0,73.0,72.0,81.0,84.0,92.0,124
Interest,117.0,170.0,173.0,188.0,164.0,150.0,198.0,236.0,682.0,601.0,308.0,249.0,252
Depreciation,39.0,59.0,69.0,72.0,60.0,64.0,54.0,62.0,72.0,79.0,72.0,68.0,73
Profit before tax,318.0,324.0,370.0,372.0,257.0,258.0,317.0,448.0,433.0,75.0,237.0,145.0,144
Tax %,34.0,33.0,37.0,34.0,46.0,38.0,32.0,34.0,35.0,17.0,27.0,28.0,
Net Profit,210.0,217.0,234.0,244.0,138.0,161.0,217.0,297.0,282.0,62.0,173.0,104.0,107
EPS in Rs,21.0,22.15,23.97,24.27,14.08,16.69,22.87,31.31,29.7,6.57,18.26,10.99,11.32
