,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29
Reserves,113.95,116.91,118.76,105.4,90.16,127.46,128.3,74.39,75.58,67.07,46.92,48.3,48.65
Borrowings,129.44,131.03,132.79,126.78,111.18,102.54,12.18,11.32,12.98,11.57,20.55,15.88,14.83
Other Liabilities,61.86,79.2,87.07,86.02,98.39,105.71,74.29,66.16,46.91,55.68,37.33,32.09,35.58
Total Liabilities,334.54,356.43,367.91,347.49,329.02,365.0,244.06,181.16,164.76,163.61,134.09,125.56,128.35
Fixed Assets,237.82,239.3,236.1,216.61,197.07,221.93,78.01,73.81,70.84,68.85,20.48,14.96,12.36
CWIP,0.21,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Other Assets,91.51,112.13,126.81,125.5,126.95,138.07,161.05,102.35,88.92,94.76,113.61,110.6,115.99
Total Assets,334.54,356.43,367.91,347.49,329.02,365.0,244.06,181.16,164.76,163.61,134.09,125.56,128.35
