,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.07,0.04,1.37,7.42,27.79,15.51,19.96,20.52,18.74,18.68,26.60
Expenses,0.0,0.0,0.06,0.04,1.36,7.14,26.99,15.24,19.57,18.43,16.0,16.48,23.67
Operating Profit,0.0,0.0,0.01,0.00,0.01,0.28,0.8,0.27,0.39,2.09,2.74,2.2,2.93
OPM %,,,14.29,0.00,0.73,3.77,2.88,1.74,1.95,10.19,14.62,11.78,11.02
Other Income,0.0,0.0,0.00,0.01,0.1,0.12,0.27,0.23,1.07,1.71,1.77,0.17,0.75
Interest,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.00
Depreciation,0.0,0.0,0.00,0.01,0.01,0.01,0.09,0.09,0.06,0.14,0.03,0.05,0.07
Profit before tax,0.0,0.0,0.01,0.00,0.1,0.39,0.98,0.41,1.4,3.63,4.48,2.32,3.61
Tax %,,,0.00,,20.0,25.64,25.51,26.83,21.43,19.01,11.16,22.84,
Net Profit,0.0,0.0,0.00,0.00,0.08,0.3,0.73,0.31,1.09,2.93,3.99,1.79,2.85
EPS in Rs,,,,,0.14,0.04,0.1,0.04,0.14,0.39,0.53,0.24,0.37
