,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,571.93,842.49,396.39,102.53,91.6,3.09,7.72,6.59,12.8,3.5,4.26,1.63,0.88
Expenses,564.93,798.46,388.5,94.4,122.95,14.86,18.41,10.5,14.95,12.71,6.0,2.83,2.92
Operating Profit,7.0,44.03,7.89,8.13,-31.35,-11.77,-10.69,-3.91,-2.15,-9.21,-1.74,-1.2,-2.04
OPM %,1.22,5.23,1.99,7.93,-34.22,-380.91,-138.47,-59.33,-16.8,-263.14,-40.85,-73.62,-231.82
Other Income,27.53,15.76,8.57,11.24,0.76,1.66,0.59,0.64,0.78,8.29,0.01,0.04,-0.09
Interest,8.86,10.15,12.45,17.45,22.96,0.78,0.59,0.6,0.58,0.56,0.55,0.59,0.56
Depreciation,1.31,1.21,1.01,1.16,0.63,0.75,0.64,0.51,0.46,0.42,0.45,0.55,0.61
Profit before tax,24.36,48.43,3.0,0.76,-54.18,-11.64,-11.33,-4.38,-2.41,-1.9,-2.73,-2.3,-3.30
Tax %,11.82,1.8,-0.67,14.47,-1.09,-32.22,0.35,-2.97,-2.07,-9.47,-0.73,0.0,
Net Profit,21.48,47.56,3.02,0.64,-54.78,-15.38,-11.29,-4.52,-2.46,-2.07,-2.74,-2.29,-3.27
EPS in Rs,0.67,1.5,0.1,0.02,-1.73,-0.49,-0.36,-0.14,-0.08,-0.07,-0.09,-0.07,-0.11
