,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,136.7,152.98,174.15,120.84,121.57,97.07,128.46,161.4,122.34,91.53,79.38,77.05,88.52
Expenses,130.6,143.27,157.99,118.64,134.25,106.08,136.46,150.66,116.09,87.67,78.83,81.67,92.44
Operating Profit,6.1,9.71,16.16,2.2,-12.68,-9.01,-8.0,10.74,6.25,3.86,0.55,-4.62,-3.92
OPM %,4.46,6.35,9.28,1.82,-10.43,-9.28,-6.23,6.65,5.11,4.22,0.69,-6.0,-4.43
Other Income,3.67,0.06,0.06,-0.1,0.22,-0.06,0.01,22.99,4.98,0.0,7.85,3.97,8.18
Interest,8.3,9.05,8.73,9.04,8.14,8.58,-11.23,5.68,5.9,3.78,2.29,1.19,1.61
Depreciation,6.62,6.64,6.66,3.13,3.17,3.18,3.22,3.26,3.31,3.38,3.49,3.68,3.85
Profit before tax,-5.15,-5.92,0.83,-10.07,-23.77,-20.83,0.02,24.79,2.02,-3.3,2.62,-5.52,-1.20
Tax %,10.1,31.25,133.73,17.97,20.03,-3.74,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-4.63,-4.07,-0.28,-8.26,-19.01,-21.61,0.02,24.8,2.01,-3.3,2.63,-5.52,-1.21
EPS in Rs,-4.79,-4.21,-0.29,-8.55,-19.67,-22.36,0.02,25.66,2.08,-3.41,2.72,-5.71,-1.25
