,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4139.0,3152.0,3524.0,3711.0,3303.0,4052.0,4332.0,4219.0,3159.0,3452.0,3066.0,2773.0,2895
Expenses,3705.0,2890.0,3211.0,3379.0,3197.0,3996.0,4057.0,3765.0,3354.0,3282.0,3155.0,2652.0,2710
Operating Profit,434.0,262.0,313.0,332.0,107.0,57.0,275.0,454.0,-195.0,171.0,-89.0,121.0,185
OPM %,10.0,8.0,9.0,9.0,3.0,1.0,6.0,11.0,-6.0,5.0,-3.0,4.0,6
Other Income,30.0,34.0,44.0,11.0,142.0,141.0,239.0,49.0,5.0,69.0,136.0,22.0,13
Interest,125.0,92.0,92.0,91.0,107.0,182.0,106.0,85.0,87.0,84.0,59.0,61.0,43
Depreciation,101.0,81.0,87.0,82.0,86.0,88.0,90.0,83.0,78.0,66.0,58.0,55.0,54
Profit before tax,238.0,123.0,177.0,170.0,56.0,-73.0,319.0,335.0,-356.0,89.0,-69.0,27.0,101
Tax %,32.0,31.0,34.0,29.0,38.0,-18.0,35.0,36.0,15.0,32.0,29.0,106.0,
Net Profit,162.0,84.0,117.0,121.0,34.0,-87.0,209.0,213.0,-303.0,60.0,-50.0,-1.0,55
EPS in Rs,6.8,3.52,4.57,4.71,1.35,-3.38,8.15,8.31,-11.82,2.36,-1.94,-0.06,2.14
