,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1453.0,1652.0,1938.0,2176.0,2185.0,1961.0,2152.0,2431.0,2104.0,1939.0,2543.0,2985.0,2856
Expenses,1324.0,1551.0,1787.0,1958.0,1858.0,1676.0,1899.0,2168.0,1887.0,1709.0,2373.0,2751.0,2590
Operating Profit,129.0,101.0,150.0,219.0,326.0,284.0,253.0,263.0,217.0,230.0,170.0,234.0,266
OPM %,9.0,6.0,8.0,10.0,15.0,14.0,12.0,11.0,10.0,12.0,7.0,8.0,9
Other Income,5.0,33.0,2.0,-7.0,23.0,5.0,15.0,12.0,10.0,5.0,4.0,4.0,8
Interest,57.0,62.0,50.0,33.0,22.0,22.0,31.0,37.0,39.0,33.0,34.0,44.0,43
Depreciation,23.0,25.0,26.0,42.0,44.0,56.0,69.0,85.0,100.0,104.0,80.0,92.0,97
Profit before tax,55.0,47.0,77.0,137.0,284.0,211.0,169.0,153.0,87.0,98.0,59.0,101.0,135
Tax %,28.0,30.0,15.0,29.0,33.0,29.0,31.0,33.0,6.0,24.0,27.0,23.0,
Net Profit,39.0,33.0,65.0,98.0,190.0,148.0,116.0,103.0,82.0,74.0,43.0,78.0,102
EPS in Rs,51.18,35.51,73.89,130.11,243.09,192.79,151.68,134.44,107.53,96.54,56.77,101.85,133.22
