,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,180.0,200.0,209.0,159.0,241.0,235.0,269.0,293.0,291.0,278.0,309.0,298.0,306.0
Expenses,168.0,188.0,196.0,148.0,225.0,223.0,254.0,272.0,261.0,242.0,283.0,271.0,276.0
Operating Profit,12.0,12.0,13.0,11.0,16.0,11.0,15.0,21.0,30.0,35.0,26.0,27.0,30.0
OPM %,7.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,10.0,13.0,9.0,9.0,10.0
Other Income,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
Profit before tax,13.0,13.0,13.0,11.0,16.0,12.0,16.0,21.0,30.0,36.0,27.0,28.0,31.0
Tax %,25.0,26.0,27.0,25.0,26.0,26.0,26.0,26.0,25.0,25.0,27.0,25.0,26.0
Net Profit,9.0,9.0,9.0,8.0,12.0,9.0,12.0,16.0,22.0,27.0,20.0,21.0,23.0
EPS in Rs,2.63,2.62,2.62,2.26,3.37,2.48,3.28,4.4,6.24,7.56,5.56,5.84,6.52
