,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,157.0,797.0,920.0,1013.0,1323.0,1238.0,1168.0,1024.0,1006.0,603.0,1003.0,1372.0,1525
Expenses,256.0,750.0,892.0,995.0,1283.0,1223.0,1175.0,1085.0,1012.0,650.0,991.0,1343.0,1492
Operating Profit,-98.0,47.0,28.0,19.0,40.0,15.0,-8.0,-61.0,-7.0,-47.0,12.0,28.0,33
OPM %,-63.0,6.0,3.0,2.0,3.0,1.0,-1.0,-6.0,-1.0,-8.0,1.0,2.0,2
Other Income,-4.0,50.0,25.0,40.0,21.0,43.0,33.0,-53.0,42.0,-5.0,54.0,45.0,59
Interest,4.0,32.0,15.0,17.0,21.0,27.0,31.0,30.0,31.0,22.0,19.0,18.0,16
Depreciation,2.0,14.0,18.0,17.0,21.0,32.0,36.0,36.0,17.0,17.0,16.0,15.0,15
Profit before tax,-108.0,51.0,20.0,25.0,19.0,-1.0,-42.0,-180.0,-13.0,-91.0,32.0,40.0,61
Tax %,12.0,26.0,-18.0,5.0,9.0,908.0,0.0,0.0,-3.0,-3.0,9.0,7.0,
Net Profit,-84.0,37.0,23.0,24.0,17.0,4.0,-42.0,-180.0,-14.0,-94.0,29.0,37.0,61
EPS in Rs,-17.1,7.57,3.24,3.43,2.46,0.59,-6.0,-25.87,-1.97,-13.5,4.09,5.26,8.63
