,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,199.0,228.0,176.0,163.0,245.0,208.0,162.0,211.0,159.0,132.0,80.0,325.0,278
Expenses,187.0,202.0,161.0,142.0,210.0,193.0,169.0,195.0,140.0,125.0,80.0,299.0,265
Operating Profit,12.0,26.0,14.0,21.0,36.0,15.0,-7.0,15.0,19.0,7.0,-0.0,26.0,13
OPM %,6.0,11.0,8.0,13.0,15.0,7.0,-4.0,7.0,12.0,5.0,-0.0,8.0,5
Other Income,4.0,3.0,-4.0,3.0,13.0,5.0,4.0,4.0,6.0,6.0,4.0,5.0,8
Interest,12.0,13.0,12.0,11.0,10.0,8.0,4.0,3.0,2.0,4.0,1.0,1.0,2
Depreciation,6.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,-3.0,12.0,-5.0,10.0,36.0,10.0,-9.0,15.0,21.0,7.0,2.0,27.0,16
Tax %,-12.0,44.0,-79.0,34.0,18.0,-1.0,2.0,13.0,25.0,63.0,-44.0,29.0,
Net Profit,-3.0,7.0,-9.0,7.0,30.0,10.0,-9.0,13.0,16.0,3.0,3.0,19.0,6
EPS in Rs,-12.52,11.41,-41.08,12.78,88.85,33.1,-28.76,37.59,48.94,17.02,7.24,59.83,17.06
