,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,60.0,138.0,174.0,176.0,170.0,199.0,230.0,254.0,257.0,317.0,426.0,401.0,420
Expenses,19.0,34.0,38.0,41.0,45.0,55.0,46.0,51.0,53.0,58.0,60.0,64.0,70
Operating Profit,41.0,104.0,136.0,136.0,125.0,143.0,185.0,203.0,204.0,259.0,366.0,336.0,350
OPM %,68.0,75.0,78.0,77.0,74.0,72.0,80.0,80.0,80.0,82.0,86.0,84.0,83
Other Income,11.0,-6.0,0.0,0.0,25.0,34.0,26.0,40.0,40.0,40.0,52.0,73.0,87
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3
Depreciation,4.0,6.0,3.0,3.0,3.0,3.0,10.0,10.0,15.0,16.0,16.0,19.0,20
Profit before tax,48.0,93.0,133.0,132.0,147.0,174.0,200.0,232.0,228.0,282.0,400.0,389.0,415
Tax %,29.0,29.0,31.0,32.0,32.0,35.0,34.0,29.0,22.0,24.0,24.0,25.0,
Net Profit,34.0,66.0,92.0,90.0,100.0,114.0,132.0,165.0,178.0,213.0,303.0,293.0,311
EPS in Rs,0.42,0.81,1.12,1.1,1.16,1.31,1.45,1.81,1.98,2.38,3.37,3.28,3.48
