,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,1,1,1,1,1,1,1,1,1
Reserves,30,36,42,48,56,60,64,70,77,71,77,98,109
Borrowings,0,0,0,0,0,0,5,5,9,9,4,4,4
Other Liabilities,9,12,12,14,14,18,19,20,18,10,14,17,19
Total Liabilities,41,50,55,63,71,79,89,97,105,91,95,120,133
Fixed Assets,26,25,26,44,43,41,54,81,91,84,78,73,71
CWIP,4,6,11,1,3,4,15,1,0,0,0,1,2
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,11,18,19,19,25,34,20,14,14,7,17,47,60
Total Assets,41,50,55,63,71,79,89,97,105,91,95,120,133
