,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,35.0,39.0,43.0,47.0,50.0,50.0,47.0,60.0,64.0,24.0,50.0,93.0,107
Expenses,24.0,25.0,28.0,31.0,35.0,36.0,36.0,42.0,43.0,24.0,35.0,57.0,64
Operating Profit,11.0,14.0,15.0,16.0,15.0,14.0,11.0,17.0,21.0,0.0,15.0,36.0,43
OPM %,31.0,35.0,34.0,34.0,30.0,28.0,24.0,29.0,33.0,2.0,29.0,39.0,40
Other Income,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-0.0,1.0,0.0,1.0,2
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
Depreciation,2.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,6.0,7.0,6.0,6.0,6
Profit before tax,10.0,13.0,14.0,14.0,13.0,11.0,8.0,12.0,14.0,-7.0,8.0,31.0,39
Tax %,36.0,32.0,35.0,35.0,36.0,37.0,17.0,28.0,21.0,25.0,27.0,25.0,
Net Profit,6.0,9.0,9.0,9.0,8.0,7.0,6.0,9.0,11.0,-5.0,6.0,23.0,29
EPS in Rs,47.62,66.0,69.08,71.0,65.23,52.46,49.85,67.08,81.62,-40.23,43.46,179.85,223.23
